timestamp,sensor_id,cultura,temperatura,umidade,ph,luminosity,N,P,K,chuva_mm,produtividade_kg_ha
2026-02-19 12:39:00,S009,mothbeans,31.49398069,62.84916863,8.86979671,50281.1,29,41,21,64.56807592,1952.82
2026-02-19 15:39:00,S010,mothbeans,30.99694676,46.42693735,9.406887533,42911.6,20,50,22,38.31597852,2024.83
2026-02-19 18:41:00,S002,mothbeans,29.61253065,63.04749127,5.80428611,49000.1,11,40,23,50.1978269,2261.48
2026-02-19 19:36:00,S003,mothbeans,29.97604322,57.03184356,8.35495812,81957.0,15,54,15,44.86052932,2086.96
2026-02-19 21:09:00,S001,mothbeans,30.88883074,52.62696801,8.634929739,70760.3,35,55,22,55.51932414,2289.21
2026-02-19 23:53:00,S001,mothbeans,30.39321309,60.16299493,7.699200949,42952.9,9,59,25,35.37493212,2320.11
2026-02-20 01:03:00,S009,mothbeans,30.43683729,55.20522037,5.261285926,61035.4,40,45,18,30.92014047,2224.72
2026-02-20 01:17:00,S010,mothbeans,25.32688786,63.18180319,9.112771682,34343.8,35,38,19,32.71129281,2104.86
2026-02-20 01:26:00,S002,mothbeans,30.53684308,59.96664731,4.605700542,32123.1,14,58,17,33.48919022,2156.48
2026-02-20 06:33:00,S008,mothbeans,30.38257873,40.5926071,7.115994051,65403.6,40,55,18,47.95406479,2314.74
2026-02-20 11:47:00,S006,mothbeans,24.01825377,53.76623369,7.214078621,55953.1,18,36,23,35.03404425,2201.51
2026-02-20 11:55:00,S001,mothbeans,28.69841277,61.14754363,9.93509073,62774.8,35,52,15,65.67591794,2211.48
2026-02-20 12:14:00,S010,mothbeans,29.33743412,49.00323081,8.914074888,45702.1,4,59,22,42.44054315,2077.69
2026-02-20 12:21:00,S009,mothbeans,27.96583691,61.34900107,8.639586199,46938.9,22,51,16,70.10472076,2269.03
2026-02-20 12:28:00,S006,mothbeans,24.86803974,48.27531965,8.621514073,52516.3,33,47,17,63.9187654,2078.76
2026-02-20 13:28:00,S008,mothbeans,25.87682261,45.96341933,5.838508699,49982.4,2,51,17,38.53254678,2362.81
2026-02-20 14:22:00,S004,mothbeans,31.01963639,49.97675220000001,3.532008668,49560.7,16,51,21,32.81296548,1692.4
2026-02-20 14:55:00,S008,mungbean,27.43329405,87.80507732,7.18530147,28579.4,19,55,20,54.73367631,4090.21
2026-02-20 15:34:00,S005,mungbean,28.3340432,80.77275974,7.034214276,50951.1,8,54,20,38.7976407,3967.68
2026-02-20 19:11:00,S010,mungbean,27.01470397,84.34262707,6.635968697999999,60223.8,36,55,20,55.296354,4513.68
2026-02-20 19:26:00,S001,mungbean,28.17432665,81.04554836,6.828187498999998,34934.0,10,56,16,36.35720652,4235.65
2026-02-20 23:37:00,S002,mungbean,29.87888063,87.32761241,6.89077995,59953.2,22,56,17,44.75215854,4358.85
2026-02-21 00:48:00,S010,mungbean,29.89232778,89.71503316,7.165121108999998,56290.1,9,57,24,42.99498978,3841.39
2026-02-21 02:29:00,S003,mungbean,28.56212158,83.24855855,6.935804256,58985.5,34,59,23,56.48265193,4593.99
2026-02-21 05:12:00,S004,mungbean,27.53592929,85.57019009999998,7.196774236,58651.6,31,51,25,53.01899249,4349.3
2026-02-21 05:17:00,S008,mungbean,29.68361658,87.93598094,6.990095452,43612.7,0,49,18,41.82490236,3534.54
2026-02-21 05:59:00,S002,mungbean,28.14448546,82.1193047,7.064782137999999,29849.3,21,39,20,46.75690086,4496.0
2026-02-21 06:02:00,S006,mungbean,29.53037621,86.73346018,7.156563094,45275.9,28,35,22,59.87232071,3799.43
2026-02-21 13:17:00,S003,mungbean,27.88352946,86.45147631,6.364967184,59465.7,17,52,17,44.64407105,4248.16
2026-02-21 13:26:00,S002,mungbean,28.22471276,82.35916228,6.428054409,42889.2,24,42,23,44.01206619,4308.87
2026-02-21 16:42:00,S010,mungbean,29.008124,84.96089355,6.664187809,42435.7,28,46,16,45.91011391,4241.47
2026-02-21 19:17:00,S002,mungbean,29.75538903,86.45193297,6.637677489,30215.7,21,38,21,37.54602719,3911.6
2026-02-21 19:51:00,S001,mungbean,29.78416743,85.16906976,6.79385576,73154.1,34,60,25,40.77872823,4528.04
2026-02-21 20:49:00,S007,mungbean,27.8640132,80.4513142,6.852884642999999,58670.6,19,53,22,42.83053902,3933.59
2026-02-21 21:08:00,S009,mungbean,27.11026483,84.96771717,7.121571293,56681.7,31,58,15,51.52617423,4296.73
2026-02-21 21:34:00,S002,mungbean,27.11030369,83.64274107,6.883308033,59055.7,19,35,24,49.11964582,4027.3
2026-02-22 00:05:00,S008,mungbean,28.95451232,89.07866095,6.421271178,57590.9,24,53,17,57.65901369,4088.56
2026-02-22 01:51:00,S006,mungbean,29.21780035,87.93724219,6.54450214,48199.2,13,47,20,43.1386631,4130.88
2026-02-22 03:20:00,S009,mungbean,28.7420098,85.81675947,6.452006451,48333.3,31,53,16,48.54598575,4516.34
2026-02-22 04:10:00,S002,mungbean,29.65021184,80.29868321,6.489259136,46757.1,28,45,23,56.76278363,4255.22
2026-02-22 04:46:00,S010,mungbean,27.23924995,86.404241,6.713410626,79285.6,31,37,21,37.31236904,4318.62
2026-02-22 07:50:00,S007,mungbean,28.95172351,81.67085323,6.510840928,57336.5,33,60,15,56.51103293,4453.72
2026-02-22 08:45:00,S009,mungbean,28.18837136,82.60629652,6.2873801170000005,43764.0,34,45,21,37.01110438,4079.11
2026-02-22 09:41:00,S004,mungbean,28.30041493,86.20681554,6.86308576,55111.7,13,57,25,50.47333854,4180.42
2026-02-22 13:41:00,S010,mungbean,27.89636126,88.71782287,6.78415271,36688.2,33,57,17,57.79863368,4298.59
2026-02-22 20:19:00,S007,mungbean,28.6899851,87.50436797,6.769415887999999,68261.6,32,57,22,44.56598352,4166.07
2026-02-22 20:34:00,S002,mungbean,27.826262300000003,88.73100226,6.320768488,40763.1,23,59,25,56.68833819,4463.96
2026-02-23 01:19:00,S010,mungbean,28.70562673,81.59200689,6.705008503999999,56247.9,35,41,18,59.87065439,4392.54
2026-02-23 01:20:00,S008,mungbean,28.6362812,84.61431076,6.790736339,62905.2,6,48,24,48.48319335,3775.9
2026-02-23 01:25:00,S004,mungbean,28.28511547,88.4393979,7.130278657000001,54116.2,29,36,25,48.56690235,3760.03
2026-02-23 03:57:00,S006,mungbean,27.60887393,86.13316408,7.012740397000001,49449.2,4,36,22,43.80041104,4001.26
2026-02-23 06:51:00,S004,mungbean,28.60901145,86.99495766,7.1556850160000005,50195.4,10,59,22,36.94616965,3881.95
2026-02-23 07:20:00,S006,mungbean,29.24598976,84.80084105,6.991242362,50503.2,14,48,21,53.43228915,4177.47
2026-02-23 08:17:00,S010,mungbean,28.62911222,89.11480590000002,6.218923893,43180.6,8,50,21,50.49913241,4221.25
2026-02-23 08:38:00,S009,mungbean,29.57329479,88.07505524,7.199495367999999,46359.5,20,40,15,45.04467075,3654.05
2026-02-23 09:01:00,S003,mungbean,27.82684262,87.16679147,6.3898821660000005,66452.1,36,43,22,58.37249772,4048.91
2026-02-23 10:30:00,S010,mungbean,29.8757015,83.14796296,6.623438282,50980.0,14,57,15,40.12044158,4455.16
2026-02-23 14:23:00,S005,mungbean,27.33684386,88.50229102,7.033012777000001,38409.9,11,60,23,51.09802625,4265.62
2026-02-23 18:15:00,S008,mungbean,29.83040388,89.30428305,6.32400451,46007.6,10,59,15,58.86687093,4027.35
2026-02-23 18:48:00,S008,mungbean,28.2753171,82.76020821,6.397636709,62686.3,7,60,25,56.04995423,4109.88
2026-02-23 19:26:00,S005,mungbean,29.86860065,85.99127934,6.401455706,60377.3,2,47,15,58.41394143,3890.63
2026-02-23 21:20:00,S005,mungbean,29.5888162,89.9939693,6.904587016,58504.4,20,45,22,54.96121262,3844.92
2026-02-23 22:41:00,S005,mungbean,28.07219563,82.9116472,6.478557136,46036.1,2,39,15,49.61865305,4151.99
2026-02-23 23:58:00,S009,mungbean,27.84026517,89.99615558,7.063022095,55600.8,27,40,24,52.84626009,3975.33
2026-02-24 04:05:00,S004,mungbean,27.10818093,87.45126690000002,6.981758362000001,39716.6,35,48,15,55.03723979,4511.85
2026-02-24 05:48:00,S003,mungbean,27.68515114,81.94268594,6.227134139,45333.6,4,59,25,54.62243308,4194.91
2026-02-24 06:28:00,S004,mungbean,29.34594634,85.60472562,6.232836962,62993.1,1,48,24,59.03629954,3869.82
2026-02-24 06:31:00,S002,mungbean,28.36319404,84.8593608,7.140437859,60126.9,36,43,21,52.93031105,4158.78
2026-02-24 07:01:00,S004,mungbean,27.65280218,89.80650642,6.459252023,36609.5,11,46,24,56.52558045,3602.18
2026-02-24 07:49:00,S002,mungbean,27.31372793,85.44815232,6.568795403999999,37532.7,34,47,19,53.15223123,4330.33
2026-02-24 08:19:00,S001,mungbean,27.06909959,86.89934108,7.12851089,48675.4,21,44,18,50.46746116,4068.79
2026-02-24 08:56:00,S008,mungbean,28.06642822,85.91625451,6.42937879,69829.8,17,58,20,39.23831035,4384.97
2026-02-24 09:24:00,S001,mungbean,27.73329078,81.13903037,6.248900919,25546.5,25,40,21,44.17580911,3818.37
2026-02-24 10:42:00,S006,mungbean,27.53632932,89.92908171,6.619891497999999,51528.6,2,38,18,45.48591922,4120.41
2026-02-24 12:31:00,S008,mungbean,29.66461594,84.28187572,6.377568542000001,35400.6,9,48,20,56.09542002,4286.28
2026-02-24 17:03:00,S008,mungbean,29.914544300000006,85.85384444,6.415459592,44738.5,37,49,25,41.39081525,4557.92
2026-02-24 19:17:00,S005,mungbean,28.36363858,87.59810657,6.3206620120000006,45263.2,36,38,15,57.99524359,4215.59
2026-02-24 20:19:00,S002,mungbean,29.46416042,87.60890009,6.978400282000001,46516.2,40,58,15,43.15411472,4475.96
2026-02-24 21:30:00,S010,mungbean,29.73013036,82.89166381,6.442335592999999,45622.2,30,44,16,50.91511275,3904.74
2026-02-24 21:44:00,S009,mungbean,27.46852989,87.17649,7.184398832,48156.4,1,59,23,43.78420984,4185.26
2026-02-24 23:14:00,S007,mungbean,27.77076285,87.09979549,6.402926221,42175.8,9,48,22,49.50812624,3965.8
2026-02-25 01:43:00,S001,mungbean,29.12939524,88.48312598,7.085982325,33427.0,14,41,17,36.45012824,3550.77
2026-02-25 01:57:00,S001,mungbean,27.10606808,89.89593328,6.698574085,56794.1,35,52,19,37.45680611,4012.2
2026-02-25 03:24:00,S004,mungbean,28.88078945,86.94206817,6.594739424,59575.8,31,48,17,53.79732545,4260.93
2026-02-25 08:33:00,S002,mungbean,28.14720892,83.8001509,6.647965508,59375.7,4,41,20,37.44800463,3809.18
2026-02-25 09:19:00,S009,mungbean,29.89129144,80.14487166,7.120032489,33820.9,30,37,25,54.7960127,4275.29
2026-02-25 09:40:00,S003,mungbean,27.41503453,80.98004661,6.91380932,51563.3,9,35,20,40.53173216,3636.57
2026-02-25 13:26:00,S003,mungbean,29.27308605,89.4875022,7.073048264,59339.6,20,41,20,50.9246554,3577.67
2026-02-25 19:00:00,S010,mungbean,29.65296893,88.48587386,6.5304707,39518.3,37,50,23,56.01913159,4637.2
2026-02-25 20:35:00,S009,mungbean,28.44524991,82.67639542,6.684381357,49889.3,34,35,21,58.18713162,4490.52
2026-02-25 20:38:00,S003,mungbean,27.96235681,83.97586797,6.581351374,47538.9,14,37,15,48.9366954,3834.92
2026-02-25 23:21:00,S004,mungbean,29.25649321,81.97952224,6.86483915,73304.7,23,39,22,42.02483277,4115.67
2026-02-26 05:25:00,S006,mungbean,28.36291385,88.00989267,6.487124217000001,72729.1,5,45,21,43.05130077,4200.7
2026-02-26 06:18:00,S007,mungbean,27.62749466,86.49366929,6.605733067999999,28375.8,22,37,20,39.26137642,4166.68
2026-02-26 06:48:00,S010,mungbean,28.66086349,86.12194568,6.860602782000001,80083.6,40,51,17,50.01534317,4362.81
2026-02-26 08:14:00,S009,mungbean,29.2114218,87.11497805,6.41874299,40137.3,27,56,20,51.53848218,4526.66
2026-02-26 11:20:00,S010,mungbean,29.40889385,86.16063492,6.365513634,63233.6,31,40,22,53.35486977,4067.37
2026-02-26 12:01:00,S001,mungbean,28.02952623,84.8845732,6.5563729660000005,60697.6,38,36,21,36.12042927,4215.97
2026-02-26 14:22:00,S003,mungbean,28.08657178,80.35005927,6.760694227999999,37203.2,6,37,17,38.14476781,3959.02
2026-02-26 14:25:00,S006,mungbean,29.16174608,80.28038146,6.715276662999999,56952.3,6,47,18,40.16545979,3981.78
2026-02-26 18:29:00,S001,mungbean,29.8596912,80.03499648,6.666380512000001,50964.1,24,44,17,50.66487502,4109.11
2026-02-26 19:47:00,S004,mungbean,29.06631494,83.6869203,6.626629798,57518.0,25,59,19,43.95183726,4313.26
2026-02-26 20:48:00,S002,mungbean,27.38538997,88.66663953,6.702772465,50692.5,32,56,21,58.29933073,4414.08
2026-02-26 21:18:00,S010,mungbean,27.93034941,85.42058715,7.011030515,63234.2,8,45,18,43.25095608,3781.65
2026-02-26 22:02:00,S001,mungbean,29.2808618,81.8009244,6.890156495,52146.3,19,39,17,44.47427436,4214.21
2026-02-26 23:08:00,S002,mungbean,28.9973145,83.78911515,6.821747052,48730.8,39,37,15,59.84499208,4059.02
2026-02-27 01:37:00,S002,mungbean,27.92678579,86.5543196,7.183189922,62024.6,33,37,19,43.4826194,4041.11
2026-02-27 02:02:00,S002,mungbean,28.5474135,88.9570454,6.27258822,56922.7,26,54,17,49.4897245,4154.54
2026-02-27 02:06:00,S006,mungbean,29.36488409,89.1886954,6.679127482,60170.3,21,51,15,48.30159325,4173.45
2026-02-27 04:11:00,S004,mungbean,28.56149805,83.63802195,6.689825155,42007.6,22,54,20,41.013132,3787.57
2026-02-27 05:43:00,S010,mungbean,28.43683487,87.91332682,6.583381939,37221.3,29,45,16,43.12063289,4336.98
2026-02-27 07:29:00,S003,mungbean,28.79728147,80.45744422,6.725551062,43582.6,4,40,21,44.30070517,3881.77
2026-02-27 08:53:00,S006,mungbean,28.7275267,89.12760359,7.069747813999999,42823.3,10,37,22,58.52974279,4212.51
2026-02-27 09:51:00,S007,mungbean,27.95639663,83.52706038,6.921993877999999,58358.1,4,44,19,43.25726752,3900.5
2026-02-27 10:08:00,S007,mungbean,28.17458662,83.69659318,6.770955317,61017.3,20,45,17,37.2464655,4092.72
2026-02-27 10:39:00,S008,mungbean,28.77653519,86.69133979,6.983130466,48497.4,23,45,23,56.12443206,4590.8
2026-02-27 10:45:00,S003,mungbean,28.438097,83.48991368,6.267684328,66937.7,25,48,21,52.55469976,4226.22
2026-02-27 12:01:00,S006,blackgram,29.48439992,63.19915325,7.454532137,68019.3,56,79,15,71.89090748,2351.29
2026-02-27 16:12:00,S009,blackgram,26.73433965,68.13999721,7.040056094,49705.9,25,62,21,67.15096376,2143.76
2026-02-27 16:31:00,S009,blackgram,26.27274407,62.28814857,7.418650668,36114.6,42,61,22,70.23207557,2201.12
2026-02-27 17:20:00,S007,blackgram,34.03679184,67.21113844,6.501869314,78468.9,42,73,25,73.23573601,2177.56
2026-02-27 17:24:00,S007,blackgram,28.03644051,65.06601664,6.814410927999999,48331.6,44,58,18,72.49507741,2295.63
2026-02-27 19:39:00,S009,blackgram,28.81460716,65.33538112,7.581442888,51939.5,50,55,16,62.26242533,2002.35
2026-02-27 21:01:00,S007,blackgram,34.03619494,64.28791388,7.741418772,55488.1,35,72,21,66.85510868,1870.15
2026-02-27 23:58:00,S010,blackgram,33.8642935,61.57072498,6.573531614,48585.0,30,64,20,68.02199825,1977.83
2026-02-28 01:09:00,S002,blackgram,32.84213012,68.68401492,7.543804222999999,39850.1,27,64,21,73.67166182,2002.21
2026-02-28 01:10:00,S004,blackgram,27.10053268,63.36085585,6.5408208,55020.4,50,74,17,73.84949872,2284.66
2026-02-28 03:43:00,S002,blackgram,25.65842532,61.18235808,7.22405917,35501.4,39,73,24,69.28607828,2304.13
2026-02-28 11:28:00,S001,blackgram,32.34744009,66.61452812,7.551364319,93322.4,57,67,25,64.55882254,2255.39
2026-02-28 13:07:00,S005,blackgram,29.58949031,68.32176769,6.928898659,38748.7,52,63,19,67.53021213,2108.87
2026-02-28 13:28:00,S003,blackgram,30.91219459,68.79427388,7.747775262999999,39007.8,55,66,22,66.63830637,2027.74
2026-02-28 15:33:00,S005,blackgram,28.12787838,64.2097765,6.706505915,55345.5,51,56,18,70.86340755,2061.87
2026-02-28 18:40:00,S005,blackgram,30.08545364,69.34811988,6.668238556,71001.3,36,66,15,67.1367443,2372.94
2026-02-28 22:46:00,S007,blackgram,31.74379487,62.51007687,7.332375138,56326.7,59,55,19,68.97097538,2138.09
2026-03-01 01:29:00,S010,blackgram,27.81326852,62.50460464,7.596802025,55540.1,50,58,23,69.75555541,2187.61
2026-03-01 02:31:00,S009,blackgram,32.88733849,64.59457409,7.70650895,35430.3,30,65,25,71.50569456,1850.57
2026-03-01 02:42:00,S004,blackgram,29.36358721,64.98742947,7.366542647,43256.1,20,62,18,61.91208707,2012.38
2026-03-01 03:31:00,S004,blackgram,27.82592799,67.58618829999999,6.919243702,35812.0,58,71,15,74.01229707,2363.49
2026-03-01 09:00:00,S008,blackgram,28.49538735,60.44848407,7.187721817999999,27126.4,25,71,24,74.91559514,2120.6
2026-03-01 10:26:00,S002,blackgram,27.74274761,68.53997144,7.0758864720000005,49953.6,52,71,16,71.78615328,2386.07
2026-03-01 11:29:00,S006,blackgram,30.41588462,67.66323804,6.74441168,26313.9,40,63,18,63.02473185,2396.44
2026-03-01 12:46:00,S005,blackgram,27.3254209,69.09047809,6.726469087999999,31953.1,20,60,25,61.19250859,2030.41
2026-03-01 14:22:00,S002,blackgram,30.28496619,61.69295127,6.628264883,46552.4,48,61,21,65.62859526,2071.46
2026-03-01 16:22:00,S007,blackgram,28.56840626,61.53278622,7.127064207,40019.3,49,68,22,63.49726331,2109.22
2026-03-01 19:21:00,S004,blackgram,25.36586097,66.6379724,7.538631462000001,49147.2,48,62,15,65.81655892,2313.96
2026-03-01 22:56:00,S002,blackgram,34.9466155,65.26774011,7.162357641,64823.5,32,66,17,70.1415139,2099.22
2026-03-01 22:58:00,S007,blackgram,25.09737391,67.72837887,6.859409487000001,54646.0,21,63,22,74.61649888,2157.61
2026-03-02 00:04:00,S002,blackgram,32.47648301,64.34848735,7.397190844,65862.5,20,72,19,65.82045699999999,1996.12
2026-03-02 01:16:00,S007,blackgram,33.86351172,68.59232289,6.880245789,72950.9,25,65,21,69.24464096,1953.39
2026-03-02 01:18:00,S002,blackgram,25.19857725,60.37332688,6.581313137,44074.5,41,78,21,70.88787207,2399.07
2026-03-02 03:21:00,S005,blackgram,31.77681682,69.01852894,7.296972161,59251.0,53,67,17,61.46892873,2079.52
2026-03-02 03:26:00,S009,blackgram,34.89814946,63.59948557,6.97297656,67209.9,39,60,21,64.72797143,1991.64
2026-03-02 03:56:00,S003,blackgram,31.74105409,68.63525428,7.241148507,57246.7,25,76,17,62.3061735,2119.58
2026-03-02 04:08:00,S008,blackgram,27.16159076,66.76017239,6.92009048,42766.5,21,78,19,69.85112265,2172.82
2026-03-02 09:43:00,S008,blackgram,26.23773129,67.88521396,7.504608385,41926.7,57,60,17,73.58663968,2175.68
2026-03-02 20:19:00,S010,blackgram,30.20157245,60.06534859,7.152272256,43042.1,56,75,15,66.37171179,2201.27
2026-03-02 21:11:00,S002,blackgram,31.55846339,67.83563765,7.137004749,60286.7,49,72,15,74.86960831,2263.57
2026-03-02 22:07:00,S008,blackgram,29.67892453,69.0854554,6.8080417220000005,50809.9,24,80,19,65.66436565,2354.83
2026-03-02 23:51:00,S010,blackgram,27.05365239,67.7017527,7.393631868,39385.8,49,76,18,60.4693835,2278.18
2026-03-03 00:14:00,S008,blackgram,34.63880966,61.38597868,7.69950698,52671.0,28,68,19,72.43169115,1993.13
2026-03-03 01:52:00,S002,blackgram,33.39438752,62.93692886,6.602888248999999,43915.4,55,78,21,63.57445989,2180.8
2026-03-03 02:32:00,S009,blackgram,28.84079155,63.37230676,6.734447425,62217.5,50,64,25,70.25496749,2182.03
2026-03-03 07:21:00,S002,blackgram,31.49338309,63.0563645,6.521217963,56056.8,34,80,19,71.48327008,2261.4
2026-03-03 10:47:00,S006,blackgram,25.54960633,63.95425534,7.707332484,34358.2,20,68,23,63.1830529,2063.85
2026-03-03 13:07:00,S005,blackgram,34.37329112,69.69366426,6.596719015,69855.8,55,67,16,70.27184748,1994.59
2026-03-03 15:00:00,S006,blackgram,34.600824700000004,63.11296779,7.403623355,53826.1,23,70,15,60.41790253,1881.61
2026-03-03 15:11:00,S006,blackgram,29.43463808,64.94329356,7.517097,34632.6,53,74,15,72.17818157,2170.54
2026-03-03 15:59:00,S001,blackgram,29.10713092,67.90577375,7.17620823,63192.1,26,67,16,67.83345933,2044.81
2026-03-03 16:12:00,S006,blackgram,28.57006111,65.71765781,6.593961761,43552.4,33,80,22,70.0866434,2429.05
2026-03-03 16:28:00,S010,blackgram,27.54384835,69.3478631,7.143942758,43294.9,37,79,19,69.40878198,2290.15
2026-03-03 16:31:00,S005,blackgram,33.04687968,68.93875631,6.690655045,58326.2,33,75,21,62.30278274,2265.67
2026-03-03 19:01:00,S003,blackgram,33.95309131,69.96100028,7.423530351,73129.0,22,55,20,61.16350463,1922.42
2026-03-03 19:55:00,S010,blackgram,30.11873003,60.11680815,6.578714842999999,52948.2,20,68,17,71.72980375,2103.81
2026-03-03 21:17:00,S001,blackgram,29.57812712,66.17587668,7.497469256,37372.3,43,68,20,69.43895491,2032.63
2026-03-03 22:22:00,S005,blackgram,27.26458947,68.01232937,7.775306272000001,54239.6,44,76,22,68.91754359,2169.27
2026-03-04 08:47:00,S006,blackgram,31.35730791,64.24992106,7.322555222999999,49055.4,34,60,16,63.85668948,2021.25
2026-03-04 08:50:00,S005,blackgram,31.52104732,66.55723677,7.580527339,77816.9,21,72,17,61.71111448,1842.11
2026-03-04 09:46:00,S010,blackgram,29.39982732,64.25510719,7.1084501210000015,51436.3,25,68,19,67.47677295,2048.61
2026-03-04 10:28:00,S005,blackgram,29.38400259,64.14928485,7.358974541,24601.6,41,62,15,65.24194361,2056.64
2026-03-04 11:06:00,S010,blackgram,28.38686534,61.88871127,7.405176138,53965.4,28,65,23,74.24459122,2151.01
2026-03-04 13:11:00,S001,blackgram,28.47442276,63.53604453,6.500144962,73165.4,35,64,15,69.5274407,2220.12
2026-03-04 15:29:00,S008,blackgram,30.64095781,61.14508627,7.167435834,72532.7,52,58,16,71.36947525,2065.71
2026-03-04 15:45:00,S006,blackgram,25.25596239,61.36669662,7.261791753,66169.4,58,75,25,68.64685069,2363.12
2026-03-05 03:45:00,S003,blackgram,32.97030511,60.18122078,7.586642101,45460.9,34,66,19,73.44678678,1967.36
2026-03-05 03:45:00,S003,blackgram,33.66855394,66.60416867,7.534811832999999,69865.8,52,70,16,67.32520551,1758.53
2026-03-05 19:33:00,S008,blackgram,32.83963757,67.99803573,7.251000789,48805.4,23,57,19,73.40452716,1935.47
2026-03-05 20:55:00,S007,blackgram,27.45853567,62.90020977,6.513620917999999,50743.9,42,58,25,69.46020927,2347.29
2026-03-06 09:57:00,S007,blackgram,25.68576704,69.84354028,7.121254928,29674.7,37,62,17,74.62068748,2004.69
2026-03-06 12:25:00,S001,blackgram,30.0328403,64.14800537,7.574561547,44824.0,44,75,22,71.21006868,2161.4
2026-03-06 17:41:00,S006,blackgram,28.20667264,68.27085245,7.350869792,41246.7,21,80,20,64.32887142,2297.37
2026-03-06 17:58:00,S010,blackgram,28.27265858,61.18956161,7.5131510760000015,60259.8,56,76,16,63.29900785,2104.15
2026-03-06 22:02:00,S001,blackgram,28.541723600000005,64.2020154,7.0256077060000015,59556.6,29,76,15,69.68862306,2167.38
2026-03-06 22:34:00,S005,blackgram,26.87187036,61.61367264,6.804253866,50347.6,43,61,20,63.51822045,2055.34
2026-03-07 00:19:00,S005,blackgram,32.79766751,68.77994074,7.163043872,41190.9,55,60,15,64.11411069,2263.53
2026-03-07 01:08:00,S009,blackgram,26.42333018,64.51136845,7.338929556,42501.2,44,63,15,63.46546487,2135.91
2026-03-07 01:50:00,S003,blackgram,29.79181107,63.38789228,6.621323612,43182.3,29,67,21,63.02169909,2145.2
2026-03-07 03:01:00,S005,blackgram,27.44003279,67.10464369,6.661870999,58456.2,47,63,16,72.50669768,2398.94
2026-03-07 06:09:00,S008,blackgram,34.1262979,65.14877461,7.733149554,73859.2,40,68,17,70.40795007,2031.63
2026-03-07 06:16:00,S001,blackgram,30.94908189,64.23364112,7.402891666,66837.5,58,61,15,62.78730907,2014.94
2026-03-07 06:48:00,S009,blackgram,28.75751783,61.02701476,6.599147297999999,41263.0,41,74,18,73.37686831,2170.17
2026-03-07 11:05:00,S009,blackgram,27.24766491,66.10123083,7.04174124,14809.0,58,79,17,62.31842057,2363.8
2026-03-07 12:04:00,S008,blackgram,28.63005477,66.770943,7.353876754,28899.1,27,62,24,62.2737345,2017.62
2026-03-07 13:18:00,S007,blackgram,26.41768321,63.64698302,7.026795358999999,63290.5,27,60,17,64.42177127,1887.58
2026-03-07 16:27:00,S008,blackgram,32.81705216,66.15665137,6.814301033,52614.8,52,65,20,68.83924882,2158.44
2026-03-07 18:26:00,S008,blackgram,29.6321052,65.91359954,7.42160832,42847.5,44,55,25,71.16331975,1962.65
2026-03-07 22:15:00,S010,blackgram,33.49077065,62.73317204,6.8473828910000005,78320.8,21,62,24,65.45328463,2172.76
2026-03-07 22:34:00,S005,blackgram,31.86847286,66.74217464,7.191522601,70951.7,60,59,22,74.22238583,2198.31
2026-03-07 22:48:00,S005,blackgram,30.32992227,65.62971858,7.01285529,53370.7,33,77,21,71.64631281,2088.72
2026-03-07 23:44:00,S007,blackgram,28.546224,66.31394098,7.368318809,46435.1,59,58,17,62.83469851,2090.13
2026-03-07 23:53:00,S002,blackgram,30.02629908,67.88811637,7.26154329,50960.8,29,63,17,66.47264636,1871.36
2026-03-08 02:20:00,S009,blackgram,31.65531175,60.13263713,6.52669158,58122.7,59,63,18,66.69096751,2068.85
2026-03-08 03:39:00,S008,blackgram,30.33499674,63.54718862,6.872594461,72286.8,29,70,15,74.16699119,2240.68
2026-03-08 09:59:00,S007,blackgram,33.36984395,65.67718163,6.874142175,63466.8,58,73,16,64.89517488,2415.88
2026-03-08 13:49:00,S004,blackgram,31.4345059,62.99303471,7.76061831,63722.7,55,77,22,64.77651469,2190.92
2026-03-08 16:23:00,S004,blackgram,27.71678273,63.29103387,6.781841984,62535.6,42,79,23,68.56507978,2282.07
2026-03-08 17:50:00,S005,blackgram,32.63918668,61.3009051,7.326980454,43082.5,44,77,21,61.83876146,2049.92
2026-03-08 18:11:00,S007,blackgram,32.7477393,67.77954584,7.453975408,66366.9,38,62,25,63.37784443,1933.76
2026-03-08 18:23:00,S008,lentil,28.05153602,63.49802189,7.604110177000001,45555.4,32,76,15,43.35795377,2597.94
2026-03-08 19:23:00,S007,lentil,19.44084326,63.27771461,7.728832424,3828.3,13,61,22,46.83130119,2153.04
2026-03-08 19:48:00,S010,lentil,29.84823072,60.63872613,7.491217102,26696.4,38,60,20,46.80452595,2561.46
2026-03-09 00:10:00,S010,lentil,21.36383757,69.92375891,6.633864582,25169.3,11,74,17,46.6352865,2562.1
2026-03-09 01:37:00,S008,lentil,26.28663931,68.51966729,7.324863481,52376.3,37,71,16,46.13833007,2238.02
2026-03-09 02:04:00,S004,lentil,22.17499963,62.13873825,6.410441476,40171.8,29,71,18,53.46622584,2405.9
2026-03-09 06:00:00,S006,lentil,26.57597546,60.97876599,7.836719564,48720.4,2,72,18,50.89110726,2134.34
2026-03-09 06:12:00,S005,lentil,26.58972517,66.14007674,6.139215944,69943.3,6,59,21,50.90994463,2333.97
2026-03-09 08:28:00,S007,lentil,19.1345771,62.57526895,6.590571088,18256.4,13,64,20,36.46946971,2272.21
